sample,variable,value,adjusted_value,label,region,tumor_type
2f0a660c-ba3c-49bb-90f7-39b0034cea82,h2hINV,0,0,norloop_tss,TSS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,t2tINV,0,0,norloop_tss,TSS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,INV,0,0,norloop_tss,TSS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,total_sv,0,0,rloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,DEL,0,0,rloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,DUP,0,0,rloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,TRA,0,0,rloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,h2hINV,0,0,rloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,t2tINV,0,0,rloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,INV,0,0,rloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,total_sv,0,0,norloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,DEL,0,0,norloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,DUP,0,0,norloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,TRA,0,0,norloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,h2hINV,0,0,norloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,t2tINV,0,0,norloop_tts,TTS,Lymphoid
2f0a660c-ba3c-49bb-90f7-39b0034cea82,INV,0,0,norloop_tts,TTS,Lymphoid
2f149d78-c623-11e3-bf01-24c6515278c0,total_sv,0,0,rloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DEL,0,0,rloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DUP,0,0,rloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,TRA,0,0,rloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,rloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,rloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,INV,0,0,rloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,total_sv,0,0,norloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DEL,0,0,norloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DUP,0,0,norloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,TRA,0,0,norloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,norloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,norloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,INV,0,0,norloop_tss,TSS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,total_sv,0,0,rloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DEL,0,0,rloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DUP,0,0,rloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,TRA,0,0,rloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,rloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,rloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,INV,0,0,rloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,total_sv,0,0,norloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DEL,0,0,norloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,DUP,0,0,norloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,TRA,0,0,norloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,norloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,norloop_tts,TTS,Liver
2f149d78-c623-11e3-bf01-24c6515278c0,INV,0,0,norloop_tts,TTS,Liver
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,total_sv,0,0,rloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DEL,0,0,rloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DUP,0,0,rloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,TRA,0,0,rloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,h2hINV,0,0,rloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,t2tINV,0,0,rloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,INV,0,0,rloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,total_sv,0,0,norloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DEL,0,0,norloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DUP,0,0,norloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,TRA,0,0,norloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,h2hINV,0,0,norloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,t2tINV,0,0,norloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,INV,0,0,norloop_tss,TSS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,total_sv,0,0,rloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DEL,0,0,rloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DUP,0,0,rloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,TRA,0,0,rloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,h2hINV,0,0,rloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,t2tINV,0,0,rloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,INV,0,0,rloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,total_sv,0,0,norloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DEL,0,0,norloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,DUP,0,0,norloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,TRA,0,0,norloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,h2hINV,0,0,norloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,t2tINV,0,0,norloop_tts,TTS,
2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,INV,0,0,norloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,total_sv,3,0.421648917121251,rloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DEL,0,0,rloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DUP,0,0,rloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,TRA,2,0.281099278080834,rloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,h2hINV,0,0,rloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,t2tINV,1,0.140549639040417,rloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,INV,1,0.140549639040417,rloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,total_sv,1,0.105392591090553,norloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DEL,0,0,norloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DUP,0,0,norloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,TRA,0,0,norloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,h2hINV,1,0.105392591090553,norloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,t2tINV,0,0,norloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,INV,1,0.105392591090553,norloop_tss,TSS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,total_sv,2,0.228000619249682,rloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DEL,0,0,rloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DUP,0,0,rloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,TRA,2,0.228000619249682,rloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,h2hINV,0,0,rloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,t2tINV,0,0,rloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,INV,0,0,rloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,total_sv,2,0.186799356476217,norloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DEL,0,0,norloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,DUP,0,0,norloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,TRA,2,0.186799356476217,norloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,h2hINV,0,0,norloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,t2tINV,0,0,norloop_tts,TTS,
2f79fe89-9d24-4fbe-ba5b-0ff6c3c4d663,INV,0,0,norloop_tts,TTS,
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,total_sv,0,0,rloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DEL,0,0,rloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DUP,0,0,rloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,TRA,0,0,rloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,h2hINV,0,0,rloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,t2tINV,0,0,rloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,INV,0,0,rloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,total_sv,1,0.105392591090553,norloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DEL,0,0,norloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DUP,1,0.105392591090553,norloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,TRA,0,0,norloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,h2hINV,0,0,norloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,t2tINV,0,0,norloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,INV,0,0,norloop_tss,TSS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,total_sv,0,0,rloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DEL,0,0,rloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DUP,0,0,rloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,TRA,0,0,rloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,h2hINV,0,0,rloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,t2tINV,0,0,rloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,INV,0,0,rloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,total_sv,1,0.0933996782381085,norloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DEL,0,0,norloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,DUP,0,0,norloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,TRA,0,0,norloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,h2hINV,0,0,norloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,t2tINV,1,0.0933996782381085,norloop_tts,TTS,Pancreas
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af,INV,1,0.0933996782381085,norloop_tts,TTS,Pancreas
30376989-7edb-4863-9496-1789eccef8c4,total_sv,0,0,rloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DEL,0,0,rloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DUP,0,0,rloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,TRA,0,0,rloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,h2hINV,0,0,rloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,t2tINV,0,0,rloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,INV,0,0,rloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,total_sv,0,0,norloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DEL,0,0,norloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DUP,0,0,norloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,TRA,0,0,norloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,h2hINV,0,0,norloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,t2tINV,0,0,norloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,INV,0,0,norloop_tss,TSS,CNS
30376989-7edb-4863-9496-1789eccef8c4,total_sv,0,0,rloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DEL,0,0,rloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DUP,0,0,rloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,TRA,0,0,rloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,h2hINV,0,0,rloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,t2tINV,0,0,rloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,INV,0,0,rloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,total_sv,0,0,norloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DEL,0,0,norloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,DUP,0,0,norloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,TRA,0,0,norloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,h2hINV,0,0,norloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,t2tINV,0,0,norloop_tts,TTS,CNS
30376989-7edb-4863-9496-1789eccef8c4,INV,0,0,norloop_tts,TTS,CNS
304c3e10-583c-421d-ab01-15c937d5014a,total_sv,1,0.140549639040417,rloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DEL,1,0.140549639040417,rloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DUP,0,0,rloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,TRA,0,0,rloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,h2hINV,0,0,rloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,t2tINV,0,0,rloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,INV,0,0,rloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,total_sv,0,0,norloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DEL,0,0,norloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DUP,0,0,norloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,TRA,0,0,norloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,h2hINV,0,0,norloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,t2tINV,0,0,norloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,INV,0,0,norloop_tss,TSS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,total_sv,2,0.228000619249682,rloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DEL,0,0,rloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DUP,0,0,rloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,TRA,1,0.114000309624841,rloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,h2hINV,1,0.114000309624841,rloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,t2tINV,0,0,rloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,INV,1,0.114000309624841,rloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,total_sv,3,0.280199034714325,norloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DEL,2,0.186799356476217,norloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,DUP,0,0,norloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,TRA,0,0,norloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,h2hINV,0,0,norloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,t2tINV,1,0.0933996782381085,norloop_tts,TTS,Prostate
304c3e10-583c-421d-ab01-15c937d5014a,INV,1,0.0933996782381085,norloop_tts,TTS,Prostate
30600994-c1ec-44c9-a620-3f6c617eb928,total_sv,1,0.140549639040417,rloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DEL,1,0.140549639040417,rloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DUP,0,0,rloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,TRA,0,0,rloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,h2hINV,0,0,rloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,t2tINV,0,0,rloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,INV,0,0,rloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,total_sv,1,0.105392591090553,norloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DEL,0,0,norloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DUP,1,0.105392591090553,norloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,TRA,0,0,norloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,h2hINV,0,0,norloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,t2tINV,0,0,norloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,INV,0,0,norloop_tss,TSS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,total_sv,0,0,rloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DEL,0,0,rloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DUP,0,0,rloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,TRA,0,0,rloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,h2hINV,0,0,rloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,t2tINV,0,0,rloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,INV,0,0,rloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,total_sv,0,0,norloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DEL,0,0,norloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,DUP,0,0,norloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,TRA,0,0,norloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,h2hINV,0,0,norloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,t2tINV,0,0,norloop_tts,TTS,Skin
30600994-c1ec-44c9-a620-3f6c617eb928,INV,0,0,norloop_tts,TTS,Skin
306ef5bc-97d0-4312-ae0e-343c4e31d869,total_sv,0,0,rloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DEL,0,0,rloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DUP,0,0,rloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,TRA,0,0,rloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,h2hINV,0,0,rloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,t2tINV,0,0,rloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,INV,0,0,rloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,total_sv,0,0,norloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DEL,0,0,norloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DUP,0,0,norloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,TRA,0,0,norloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,h2hINV,0,0,norloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,t2tINV,0,0,norloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,INV,0,0,norloop_tss,TSS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,total_sv,1,0.114000309624841,rloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DEL,1,0.114000309624841,rloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DUP,0,0,rloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,TRA,0,0,rloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,h2hINV,0,0,rloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,t2tINV,0,0,rloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,INV,0,0,rloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,total_sv,0,0,norloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DEL,0,0,norloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,DUP,0,0,norloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,TRA,0,0,norloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,h2hINV,0,0,norloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,t2tINV,0,0,norloop_tts,TTS,Prostate
306ef5bc-97d0-4312-ae0e-343c4e31d869,INV,0,0,norloop_tts,TTS,Prostate
30a8f292-c623-11e3-bf01-24c6515278c0,total_sv,1,0.140549639040417,rloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DEL,1,0.140549639040417,rloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DUP,0,0,rloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,TRA,0,0,rloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,rloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,rloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,INV,0,0,rloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,total_sv,0,0,norloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DEL,0,0,norloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DUP,0,0,norloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,TRA,0,0,norloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,norloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,norloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,INV,0,0,norloop_tss,TSS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,total_sv,0,0,rloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DEL,0,0,rloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DUP,0,0,rloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,TRA,0,0,rloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,rloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,rloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,INV,0,0,rloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,total_sv,0,0,norloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DEL,0,0,norloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,DUP,0,0,norloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,TRA,0,0,norloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,norloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,norloop_tts,TTS,Liver
30a8f292-c623-11e3-bf01-24c6515278c0,INV,0,0,norloop_tts,TTS,Liver
30b9ab02-60f2-4974-85a9-874f247ae932,total_sv,4,0.562198556161668,rloop_tss,TSS,Stomach
30b9ab02-60f2-4974-85a9-874f247ae932,DEL,1,0.140549639040417,rloop_tss,TSS,Stomach
